Titulos,URL,HUBsci,Categoria
Immediate cardiovascular effects of tension pneumothorax,https://www.atsjournals.org/doi/abs/10.1164/arrd.1983.127.2.171,https://sci-hub.se/https://www.atsjournals.org/doi/abs/10.1164/arrd.1983.127.2.171,Medicina
Pulmonary complications of cystic fibrosis,https://rc.rcjournal.com/content/54/5/618.short,https://sci-hub.se/https://rc.rcjournal.com/content/54/5/618.short,Medicina
Pneumothorax due to a nontraumatic thoracic wall rupture due to steroid-induced muscle wasting,https://www.sciencedirect.com/science/article/pii/S0003497521002757,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0003497521002757,Medicina
[HTML] Ipsilateral reexpansion pulmonary edema after drainage of a spontaneous pneumothorax: a case report,https://link.springer.com/article/10.1186/1752-1947-1-107,https://sci-hub.se/https://link.springer.com/article/10.1186/1752-1947-1-107,Medicina
Catamenial pneumothorax—a literature review and report of an unusual case,https://journals.lww.com/obgynsurvey/Citation/1986/01000/Catamenial_Pneumothorax_A_Literature_Review_and.3.aspx,https://sci-hub.se/https://journals.lww.com/obgynsurvey/Citation/1986/01000/Catamenial_Pneumothorax_A_Literature_Review_and.3.aspx,Medicina
Pneumothorax and subcutaneous emphysema secondary to blunt chest injury,https://link.springer.com/article/10.1186/1865-1380-4-10,https://sci-hub.se/https://link.springer.com/article/10.1186/1865-1380-4-10,Medicina
[PDF] Case Report Pneumothorax following ERCP: Report of Two Cases with Different Pathophysiology,https://www.academia.edu/download/46832562/Pneumothorax_following_ERCP_Report_of_Tw20160627-26540-10tdvn.pdf,https://sci-hub.se/https://www.academia.edu/download/46832562/Pneumothorax_following_ERCP_Report_of_Tw20160627-26540-10tdvn.pdf,Medicina
Tension pneumoperitoneum-pneumothorax during repair of congenital diaphragmatic hernia,https://journals.lww.com/anesthesia-analgesia/Abstract/1987/06000/Tension_Pneumoperitoneum_Pneumothorax_during.17.aspx,https://sci-hub.se/https://journals.lww.com/anesthesia-analgesia/Abstract/1987/06000/Tension_Pneumoperitoneum_Pneumothorax_during.17.aspx,Medicina
"Serious complications in COVID-19 ARDS cases: pneumothorax, pneumomediastinum, subcutaneous emphysema and haemothorax",https://www.cambridge.org/core/journals/epidemiology-and-infection/article/serious-complications-in-covid19-ards-cases-pneumothorax-pneumomediastinum-subcutaneous-emphysema-and-haemothorax/7CD8825DB04C45D33FC703099955DCC1,https://sci-hub.se/https://www.cambridge.org/core/journals/epidemiology-and-infection/article/serious-complications-in-covid19-ards-cases-pneumothorax-pneumomediastinum-subcutaneous-emphysema-and-haemothorax/7CD8825DB04C45D33FC703099955DCC1,Medicina
Pneumothorax ex vacuo,https://www.sciencedirect.com/science/article/pii/S0012369215464542,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0012369215464542,Medicina
Commercial air travel after pneumothorax: a review of the literature,https://www.sciencedirect.com/science/article/pii/S1067991X13000047,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1067991X13000047,Medicina
"Subcutaneous and mediastinal emphysema: pathophysiology, diagnosis, and management",https://jamanetwork.com/journals/jamainternalmedicine/article-abstract/604688,https://sci-hub.se/https://jamanetwork.com/journals/jamainternalmedicine/article-abstract/604688,Medicina
Ambulatory management of large spontaneous pneumothorax with pigtail catheters,https://www.sciencedirect.com/science/article/pii/S0196064413017113,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0196064413017113,Medicina
"Pneumothorax: Challenging the Paradigm of Persistent Air Leak, but Where Is the Leak?",https://www.atsjournals.org/doi/full/10.1164/rccm.202207-1388LE,https://sci-hub.se/https://www.atsjournals.org/doi/full/10.1164/rccm.202207-1388LE,Medicina
"[HTML] Psychological problems of pneumothorax according to resilience, stress, and post-traumatic stress",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5714721/,https://sci-hub.se/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5714721/,Medicina
Iatrogenic pneumothorax during hypoglossal nerve stimulator implantation,https://www.sciencedirect.com/science/article/pii/S0196070918304186,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0196070918304186,Medicina
Spontaneous pneumothorax during chemotherapy: a case report,https://www.karger.com/Article/Abstract/319743,https://sci-hub.se/https://www.karger.com/Article/Abstract/319743,Medicina
Pneumothorax following cytotoxic chemotherapy in malignant lymphoma,https://www.sciencedirect.com/science/article/pii/S0012369216409621,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0012369216409621,Medicina
Under-recognized primary spontaneous pneumothorax in ALS: a multicenter retrospective study,https://link.springer.com/article/10.1007/s10072-019-03989-y,https://sci-hub.se/https://link.springer.com/article/10.1007/s10072-019-03989-y,Medicina
[HTML] The role for medical thoracoscopy in pneumothorax,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4203991/,https://sci-hub.se/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4203991/,Medicina
Pneumomediastinum and pneumothorax associated with labour,https://www.sciencedirect.com/science/article/pii/S0959289X03001808,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0959289X03001808,Medicina
Spontaneous pneumothorax in patients irradiated for Hodgkin's disease and other malignant lymphomas,https://www.sciencedirect.com/science/article/pii/036030169090284Q,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/036030169090284Q,Medicina
[HTML] Simultaneous bilateral spontaneous pneumothorax: a rare complication of osteosarcoma,https://www.cureus.com/articles/12818-simultaneous-bilateral-spontaneous-pneumothorax-a-rare-complication-of-osteosarcoma,https://sci-hub.se/https://www.cureus.com/articles/12818-simultaneous-bilateral-spontaneous-pneumothorax-a-rare-complication-of-osteosarcoma,Medicina
"Trauma-induced “Macklin effect” with pneumothorax and large pneumomediastinum, disguised by allergy",https://link.springer.com/article/10.1007/s11684-013-0278-y,https://sci-hub.se/https://link.springer.com/article/10.1007/s11684-013-0278-y,Medicina
Transient ST-segment elevation resembling acute myocardial infarction in a patient with a right secondary spontaneous pneumothorax,https://www.sciencedirect.com/science/article/pii/S144395061201089X,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S144395061201089X,Medicina
Symptomatic spontaneous pneumothorax in term newborn infants,https://onlinelibrary.wiley.com/doi/abs/10.1002/ppul.10447,https://sci-hub.se/https://onlinelibrary.wiley.com/doi/abs/10.1002/ppul.10447,Medicina
[HTML] Catamenial pneumothorax in a 14-year-old female: A case report and literature review,https://www.sciencedirect.com/science/article/pii/S2213007119302618,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S2213007119302618,Medicina
Phenotyping primary spontaneous pneumothorax,https://erj.ersjournals.com/content/52/3/1801455.short,https://sci-hub.se/https://erj.ersjournals.com/content/52/3/1801455.short,Medicina
"[HTML] Pneumothorax, pneumomediastinum, subcutaneous emphysema and pneumorrhachis as complications of common flu",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3615911/,https://sci-hub.se/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3615911/,Medicina
[HTML] A case series of secondary spontaneous pneumomediastinum and pneumothorax in severe COVID-19 pneumonia,https://www.cureus.com/articles/82963-a-case-series-of-secondary-spontaneous-pneumomediastinum-and-pneumothorax-in-severe-covid-19-pneumonia,https://sci-hub.se/https://www.cureus.com/articles/82963-a-case-series-of-secondary-spontaneous-pneumomediastinum-and-pneumothorax-in-severe-covid-19-pneumonia,Medicina
[HTML] Using thoracic ultrasonography to accurately assess pneumothorax progression during positive pressure ventilation: a comparison with CT scanning,https://www.sciencedirect.com/science/article/pii/S0012369213600896,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0012369213600896,Medicina
Factors associated with surfactant treatment response in infants with severe respiratory distress syndrome,https://publications.aap.org/pediatrics/article-abstract/83/3/348/55394,https://sci-hub.se/https://publications.aap.org/pediatrics/article-abstract/83/3/348/55394,Medicina
"Lung cysts, spontaneous pneumothorax, and genetic associations in 89 families with Birt-Hogg-Dubé syndrome",https://www.atsjournals.org/doi/abs/10.1164/rccm.200610-1483OC,https://sci-hub.se/https://www.atsjournals.org/doi/abs/10.1164/rccm.200610-1483OC,Medicina
"[HTML] Induction of heme oxygenase-1, biliverdin reductase and h-ferritin in lung macrophage in smokers with primary spontaneous pneumothorax: Role of hif-1α",https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0010886,https://sci-hub.se/https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0010886,Medicina
[HTML] Spectrum of pneumothorax/pneumomediastinum in patients with coronavirus disease 2019,https://www.qscience.com/content/journals/10.5339/qmj.2021.41,https://sci-hub.se/https://www.qscience.com/content/journals/10.5339/qmj.2021.41,Medicina
Risk of primary spontaneous pneumothorax according to chest configuration,https://www.thieme-connect.com/products/ejournals/html/10.1055/s-0037-1620273,https://sci-hub.se/https://www.thieme-connect.com/products/ejournals/html/10.1055/s-0037-1620273,Medicina
Do we know the ideal surgical treatment for primary spontaneous pneumothorax?,https://academic.oup.com/ejcts/article-abstract/29/6/1067/422709,https://sci-hub.se/https://academic.oup.com/ejcts/article-abstract/29/6/1067/422709,Medicina
"Barotrauma in COVID 19: Incidence, pathophysiology, and effect on prognosis",https://www.sciencedirect.com/science/article/pii/S089970712200170X,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S089970712200170X,Medicina
[PDF] Congenital lobar emphysema and tension pneumothorax in a dog,https://journals.sagepub.com/doi/pdf/10.1177/104063870701900319,https://sci-hub.se/https://journals.sagepub.com/doi/pdf/10.1177/104063870701900319,Medicina
[PDF] Pneumomediastinum and Pneumothorax Following Non-invasive Respiratory Support in Patients With Severe COVID-19 Disease,https://www.cureus.com/articles/72591-pneumomediastinum-and-pneumothorax-following-non-invasive-respiratory-support-in-patients-with-severe-covid-19-disease.pdf,https://sci-hub.se/https://www.cureus.com/articles/72591-pneumomediastinum-and-pneumothorax-following-non-invasive-respiratory-support-in-patients-with-severe-covid-19-disease.pdf,Medicina
Pathophysiology and management of airway trauma,https://www.sciencedirect.com/science/article/pii/S2210844013000257,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S2210844013000257,Medicina
Evidence-based management of paediatric primary spontaneous pneumothorax,https://www.sciencedirect.com/science/article/pii/S1526054208000821,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1526054208000821,Medicina
Pleural mechanics and the pathophysiology of air leaks,https://www.jtcvs.org/article/S0022-5223(17)33037-4/abstract,https://sci-hub.se/https://www.jtcvs.org/article/S0022-5223(17)33037-4/abstract,Medicina
Contralateral recurrence of primary spontaneous pneumothorax,https://www.sciencedirect.com/science/article/pii/S0012369215367064,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0012369215367064,Medicina
[HTML] Spontaneous pneumothorax and pneumomediastinum as a rare complication of COVID-19 pneumonia: Report of 6 cases,https://www.sciencedirect.com/science/article/pii/S1930043321000133,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1930043321000133,Medicina
Traumatic pneumothorax: a review of current diagnostic practices and evolving management,https://www.sciencedirect.com/science/article/pii/S0736467921005448,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0736467921005448,Medicina
Iatrogenic tension pneumothorax in a rabbit (Oryctolagus cuniculus),https://www.ingentaconnect.com/content/aalas/jaalas/2005/00000044/00000004/art00005,https://sci-hub.se/https://www.ingentaconnect.com/content/aalas/jaalas/2005/00000044/00000004/art00005,Medicina
No more tension pneumothorax in unsuccessfully resuscitated patients with penetrating chest trauma at autopsy!,https://www.injuryjournal.com/article/S0020-1383(13)00154-X/abstract,https://sci-hub.se/https://www.injuryjournal.com/article/S0020-1383(13)00154-X/abstract,Medicina
Pneumothorax and pneumomediastinum in COVID-19: a case series,https://www.sciencedirect.com/science/article/pii/S0002962920305127,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0002962920305127,Medicina
Acute pneumothorax,https://www.ingentaconnect.com/content/wk/cnq/2016/00000039/00000002/art00010,https://sci-hub.se/https://www.ingentaconnect.com/content/wk/cnq/2016/00000039/00000002/art00010,Medicina
Fetal heart rate monitoring during surgical correction of spontaneous pneumothorax during pregnancy: lessons in in utero resuscitation,https://journals.lww.com/greenjournal/fulltext/2016/01000/Fetal_Heart_Rate_Monitoring_During_Surgical.19.aspx,https://sci-hub.se/https://journals.lww.com/greenjournal/fulltext/2016/01000/Fetal_Heart_Rate_Monitoring_During_Surgical.19.aspx,Medicina
[HTML] Videothoracoscopic surgical approach for spontaneous pneumothorax: review of the pertinent literature,https://link.springer.com/article/10.1186/1749-7922-3-23,https://sci-hub.se/https://link.springer.com/article/10.1186/1749-7922-3-23,Medicina
Severe transmyocardial ischemia in a patient with tension pneumothorax,https://journals.lww.com/ccmjournal/Fulltext/2000/05000/Severe_transmyocardial_ischemia_in_a_patient_with.65.aspx,https://sci-hub.se/https://journals.lww.com/ccmjournal/Fulltext/2000/05000/Severe_transmyocardial_ischemia_in_a_patient_with.65.aspx,Medicina
Management of Patients with “Ex Vacuo” Pneumothorax After Thoracentesis1,https://www.sciencedirect.com/science/article/pii/S1076633205003983,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1076633205003983,Medicina
[PDF] Pneumothorax,https://www.academia.edu/download/79823090/tintinalli-chapter-68-pneumothorax.pdf,https://sci-hub.se/https://www.academia.edu/download/79823090/tintinalli-chapter-68-pneumothorax.pdf,Medicina
Re-expansion pulmonary edema after insertion of chest tube for pneumothorax,https://journals.lww.com/jtrauma/Fulltext/2011/03000/Re_expansion_Pulmonary_Edema_After_Insertion_of.36.aspx,https://sci-hub.se/https://journals.lww.com/jtrauma/Fulltext/2011/03000/Re_expansion_Pulmonary_Edema_After_Insertion_of.36.aspx,Medicina
Pleural fluid and peripheral eosinophilia from hemothorax: Hypothesis of the pathogenesis of EPE in hemothorax and pneumothorax,https://www.sciencedirect.com/science/article/pii/S0002962915327257,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0002962915327257,Medicina
Improving care through standardized treatment of spontaneous pneumothorax,https://www.sciencedirect.com/science/article/pii/S0022346820306977,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0022346820306977,Medicina
[HTML] Spontaneous pneumothorax: a 5-year experience,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3138407/,https://sci-hub.se/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3138407/,Medicina
Post-biopsy manoeuvres to reduce pneumothorax incidence in CT-guided transthoracic lung biopsies: a systematic review and meta-analysis,https://link.springer.com/article/10.1007/s00270-019-02196-8,https://sci-hub.se/https://link.springer.com/article/10.1007/s00270-019-02196-8,Medicina
A comprehensive review of spontaneous pneumothorax complicating sarcoma,https://www.sciencedirect.com/science/article/pii/S001236921060462X,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S001236921060462X,Medicina
"An uncommon presentation of COVID-19: concomitant acute pulmonary embolism, spontaneous tension pneumothorax, pneumomediastinum and subcutaneous …",https://www.ajol.info/index.php/pamj/article/view/217372,https://sci-hub.se/https://www.ajol.info/index.php/pamj/article/view/217372,Medicina
[HTML] Pneumothorax ex vacuo: Three cases of an uncommon entity,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10174644/,https://sci-hub.se/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC10174644/,Medicina
Pigtail catheters used in the treatment of pneumothoraces in the neonate,https://journals.lww.com/advancesinneonatalcare/Fulltext/2009/02000/Pigtail_Catheters_Used_in_the_Treatment_of.10.aspx,https://sci-hub.se/https://journals.lww.com/advancesinneonatalcare/Fulltext/2009/02000/Pigtail_Catheters_Used_in_the_Treatment_of.10.aspx,Medicina
[HTML] Pneumothorax and/or pneumomediastinum worsens the prognosis of COVID-19 patients with severe acute respiratory failure: a multicenter retrospective case …,https://www.mdpi.com/2077-0383/10/21/4835,https://sci-hub.se/https://www.mdpi.com/2077-0383/10/21/4835,Medicina
Pneumothorax in cystic fibrosis: a 26-year experience,https://www.sciencedirect.com/science/article/pii/0003497589902695,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/0003497589902695,Medicina
[HTML] An unusual case of primary spontaneous tension pneumothorax in a Jamaican female,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4663905/,https://sci-hub.se/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4663905/,Medicina
[PDF] Primary spontaneous pneumothorax: why all the confusion over first-line treatment?,https://www.rcpe.ac.uk/sites/default/files/mackenziegrey.pdf,https://sci-hub.se/https://www.rcpe.ac.uk/sites/default/files/mackenziegrey.pdf,Medicina
Pneumothorax as a complication of combination antiangiogenic therapy in children and young adults with refractory/recurrent solid tumors,https://www.sciencedirect.com/science/article/pii/S0022346815000482,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0022346815000482,Medicina
Video-assisted thoracoscopic surgery for primary spontaneous pneumothorax: clinicopathological correlation,https://academic.oup.com/ejcts/article-abstract/29/2/221/534613,https://sci-hub.se/https://academic.oup.com/ejcts/article-abstract/29/2/221/534613,Medicina
[HTML] Autopsy diagnosis of acupuncture-induced bilateral tension pneumothorax using whole-body postmortem computed tomography: a case report,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6221646/,https://sci-hub.se/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6221646/,Medicina
Using augmented reality as a clinical support tool to assist combat medics in the treatment of tension pneumothoraces,https://academic.oup.com/milmed/article-abstract/178/9/981/4259609,https://sci-hub.se/https://academic.oup.com/milmed/article-abstract/178/9/981/4259609,Medicina
Bilateral pneumothorax after bronchoscopy without biopsy—a rare complication: case presentation and literature review,https://journals.lww.com/bronchology/FullText/2012/01000/Bilateral_Pneumothorax_After_Bronchoscopy_Without.13.aspx,https://sci-hub.se/https://journals.lww.com/bronchology/FullText/2012/01000/Bilateral_Pneumothorax_After_Bronchoscopy_Without.13.aspx,Medicina
Rapid needle-out patient-rollover time after percutaneous CT-guided transthoracic biopsy of lung nodules: effect on pneumothorax rate,https://pubs.rsna.org/doi/abs/10.1148/radiol.11103506,https://sci-hub.se/https://pubs.rsna.org/doi/abs/10.1148/radiol.11103506,Medicina
Left spontaneous pneumothorax presenting with ST-segment elevations: a case report and review of the literature,https://www.sciencedirect.com/science/article/pii/S0147956310003638,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0147956310003638,Medicina
"Pneumomediastinum, subcutaneous emphysema, and pneumothorax after a pulmonary function testing in a patient with bleomycin-induced interstitial pneumonitis",https://www.scielo.br/j/jbpneu/a/RbRVyc5dvHBHtRXfCpVccGp/abstract/?lang=en,https://sci-hub.se/https://www.scielo.br/j/jbpneu/a/RbRVyc5dvHBHtRXfCpVccGp/abstract/?lang=en,Medicina
Hypercapnic coma due to spontaneous pneumothorax: case report and review of the literature,https://www.sciencedirect.com/science/article/pii/S0736467908010068,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0736467908010068,Medicina
"Idiopathic, bilateral pneumothorax: case report in a young child",https://www.sciencedirect.com/science/article/pii/0736467995800085,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/0736467995800085,Medicina
[PDF] Iatrogenic delayed pneumothorax after transbronchial biopsy,https://journals.sagepub.com/doi/pdf/10.1177/2324709620947634,https://sci-hub.se/https://journals.sagepub.com/doi/pdf/10.1177/2324709620947634,Medicina
Secondary pneumothorax during immunotherapy in two patients with metastatic solid tumors; a new entity,https://www.futuremedicine.com/doi/abs/10.2217/imt-2020-0233,https://sci-hub.se/https://www.futuremedicine.com/doi/abs/10.2217/imt-2020-0233,Medicina
"Paediatric chest drains: past, present and percutaneous",https://journals.sagepub.com/doi/pdf/10.1191/1460408605ta341oa,https://sci-hub.se/https://journals.sagepub.com/doi/pdf/10.1191/1460408605ta341oa,Medicina
Thoracic endometriosis syndrome: current concept in pathophysiology and management,https://www.ajol.info/index.php/ojm/article/view/138733,https://sci-hub.se/https://www.ajol.info/index.php/ojm/article/view/138733,Medicina
Approach to lung biopsies from patients with pneumothorax,https://meridian.allenpress.com/aplm/article-abstract/138/2/257/186558,https://sci-hub.se/https://meridian.allenpress.com/aplm/article-abstract/138/2/257/186558,Medicina
[HTML] Influence of lung resection volume on risk of primary spontaneous pneumothorax recurrence,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5906303/,https://sci-hub.se/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5906303/,Medicina
The Primary Spontaneous Pneumothorax trial: A critical appraisal from the surgeon's perspective,https://www.jtcvs.org/article/S0022-5223(21)00384-6/abstract,https://sci-hub.se/https://www.jtcvs.org/article/S0022-5223(21)00384-6/abstract,Medicina
"Incidence, management, and outcomes of patients with COVID-19 and pneumothorax",https://www.sciencedirect.com/science/article/pii/S0003497521015459,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0003497521015459,Medicina
"[HTML] Spontaneous pneumomediastinum, pneumothorax and subcutaneous emphysema in critically ill COVID-19 patients: A systematic review",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9002418/,https://sci-hub.se/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9002418/,Medicina
[HTML] Bilateral pneumothorax as possible atypical presentation of coronavirus disease 2019 (COVID-19),https://www.sciencedirect.com/science/article/pii/S2213007120304317,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S2213007120304317,Medicina
"Pneumothorax: experience with 1,199 patients",https://www.sciencedirect.com/science/article/pii/S0012369215350856,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0012369215350856,Medicina
[PDF] Electrocardiographic changes in patients with spontaneous pneumothorax,https://www.researchgate.net/profile/Ryszarda-Chazan-2/publication/24018048_Electrocardiographic_changes_in_patients_with_spontaneous_pneumothorax/links/0912f50ffc05ddaa7e000000/Electrocardiographic-changes-in-patients-with-spontaneous-pneumothorax.pdf,https://sci-hub.se/https://www.researchgate.net/profile/Ryszarda-Chazan-2/publication/24018048_Electrocardiographic_changes_in_patients_with_spontaneous_pneumothorax/links/0912f50ffc05ddaa7e000000/Electrocardiographic-changes-in-patients-with-spontaneous-pneumothorax.pdf,Medicina
Recurrent pneumothorax in AIDS patients with Pneumocystis pneumonia: a clinicopathologic report of three cases and review of the literature,https://www.sciencedirect.com/science/article/pii/S0012369216316361,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0012369216316361,Medicina
Pneumothorax and pneumoperitoneum during the apnea test: how safe is this procedure?,https://www.scielo.br/j/anp/a/qJbX69qP9DrWTYTN55PTg6p/abstract/?lang=en,https://sci-hub.se/https://www.scielo.br/j/anp/a/qJbX69qP9DrWTYTN55PTg6p/abstract/?lang=en,Medicina
[PDF] Pneumothorax in COVID-19 acute respiratory distress syndrome: case series,https://www.cureus.com/articles/45889-pneumothorax-in-covid-19-acute-respiratory-distress-syndrome-case-series.pdf,https://sci-hub.se/https://www.cureus.com/articles/45889-pneumothorax-in-covid-19-acute-respiratory-distress-syndrome-case-series.pdf,Medicina
Fatal bilateral pneumothorax and generalized emphysema following contraindicated speaking-valve application,https://link.springer.com/article/10.1007/s12024-019-00107-4,https://sci-hub.se/https://link.springer.com/article/10.1007/s12024-019-00107-4,Medicina
Check-valve mechanism as a cause of bilateral spontaneous pneumothorax complicating bronchioloalveolar cell carcinoma,https://www.sciencedirect.com/science/article/pii/S0012369216328288,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0012369216328288,Medicina
Bilateral spontaneous pneumothorax secondary to aspiration pneumonia induced by a wristwatch lodged at the pharyngoesophageal junction,https://link.springer.com/article/10.1007/s12024-015-9663-y,https://sci-hub.se/https://link.springer.com/article/10.1007/s12024-015-9663-y,Medicina
[HTML] Risk factors and outcome of neonatal pneumothorax in Tuzla Canton,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6511380/,https://sci-hub.se/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6511380/,Medicina
Bilateral pneumothorax after extraperitoneal laparoscopic radical prostatectomy,https://www.liebertpub.com/doi/abs/10.1089/lap.2006.0196,https://sci-hub.se/https://www.liebertpub.com/doi/abs/10.1089/lap.2006.0196,Medicina
Intraoperative contralateral tension pneumothorax during pneumonectomy,https://journals.lww.com/anesthesia-analgesia/Fulltext/2008/01000/Intraoperative_Contralateral_Tension_Pneumothorax.9.aspx,https://sci-hub.se/https://journals.lww.com/anesthesia-analgesia/Fulltext/2008/01000/Intraoperative_Contralateral_Tension_Pneumothorax.9.aspx,Medicina
Catamenial Pneumothorax in the Setting of a Recent Stroke,https://search.proquest.com/openview/e168bf80d083b06b55c3d58203105a8c/1?pq-origsite=gscholar&cbl=2045583,https://sci-hub.se/https://search.proquest.com/openview/e168bf80d083b06b55c3d58203105a8c/1?pq-origsite=gscholar&cbl=2045583,Medicina
Pleural puncture that excludes the ablation zone decreases the risk of pneumothorax after percutaneous microwave ablation in porcine lung,https://www.sciencedirect.com/science/article/pii/S1051044315000238,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1051044315000238,Medicina
High incidence of spontaneous pneumothorax in critically ill patients with SARS-COV-2,https://journal.chestnet.org/article/S0012-3692(20)33270-0/abstract,https://sci-hub.se/https://journal.chestnet.org/article/S0012-3692(20)33270-0/abstract,Medicina
[HTML] The unexpandable lung,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2981182/,https://sci-hub.se/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2981182/,Medicina
Initial management of primary spontaneous pneumothorax with video-assisted thoracoscopic surgery: a 10-year experience,https://academic.oup.com/ejcts/article-abstract/49/3/854/2465323,https://sci-hub.se/https://academic.oup.com/ejcts/article-abstract/49/3/854/2465323,Medicina
[PDF] Pneumothorax in Pregnancy,http://www.library.wmuh.nhs.uk/wp/library/wp-content/uploads/sites/2/2017/01/Results4.pdf,https://sci-hub.se/http://www.library.wmuh.nhs.uk/wp/library/wp-content/uploads/sites/2/2017/01/Results4.pdf,Medicina
Do blebs cause primary spontaneous pneumothorax?: Con: blebs do not cause primary spontaneous pneumothorax,https://journals.lww.com/bronchology/fulltext/2002/10000/do_blebs_cause_primary_spontaneous_pneumothorax__.13.aspx,https://sci-hub.se/https://journals.lww.com/bronchology/fulltext/2002/10000/do_blebs_cause_primary_spontaneous_pneumothorax__.13.aspx,Medicina
Pneumothorax and the A'-profile,https://link.springer.com/chapter/10.1007/978-3-319-15371-1_14,https://sci-hub.se/https://link.springer.com/chapter/10.1007/978-3-319-15371-1_14,Medicina
VATS or simple talc poudrage under medical thoracoscopy for recurrent spontaneous pneumothorax,https://erj.ersjournals.com/content/33/2/442.short,https://sci-hub.se/https://erj.ersjournals.com/content/33/2/442.short,Medicina
"A unique, histopathologic lesion in a subset of patients with spontaneous pneumothorax",https://meridian.allenpress.com/aplm/article-abstract/136/12/1522/128625,https://sci-hub.se/https://meridian.allenpress.com/aplm/article-abstract/136/12/1522/128625,Medicina
Re-expansion pulmonary oedema in a patient after treatment of pneumothorax,https://europepmc.org/article/med/16493992,https://sci-hub.se/https://europepmc.org/article/med/16493992,Medicina
Pneumothorax following thoracentesis: a systematic review and meta-analysis,https://jamanetwork.com/journals/jamainternalmedicine/article-abstract/415668,https://sci-hub.se/https://jamanetwork.com/journals/jamainternalmedicine/article-abstract/415668,Medicina
Pleural Space Disease: Pneumothorax,https://books.google.es/books?hl=es&lr=&id=V-nNCgAAQBAJ&oi=fnd&pg=PA327&dq=pneumothorax+pathophysiology&ots=gKVi2yLc7W&sig=Ls4QZVjz8l50vPQh5dPKQxeZ8yA,https://sci-hub.se/https://books.google.es/books?hl=es&lr=&id=V-nNCgAAQBAJ&oi=fnd&pg=PA327&dq=pneumothorax+pathophysiology&ots=gKVi2yLc7W&sig=Ls4QZVjz8l50vPQh5dPKQxeZ8yA,Medicina
[HTML] Pleural manometry in patients with pleural diseases–the usefulness in clinical practice,https://www.sciencedirect.com/science/article/pii/S0954611118300234,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0954611118300234,Medicina
