Titulos,URL,HUBsci,Categoria
Reference intervals for insulin-like growth factor-1 (igf-i) from birth to senescence: results from a multicenter study using a new automated chemiluminescence IGF-I …,https://academic.oup.com/jcem/article-abstract/99/5/1712/2537423,https://sci-hub.se/https://academic.oup.com/jcem/article-abstract/99/5/1712/2537423,Economia
K-252a: a specific inhibitor of the action of nerve growth factor on PC 12 cells,https://www.jneurosci.org/content/8/2/715.short,https://sci-hub.se/https://www.jneurosci.org/content/8/2/715.short,Economia
Insulin-like growth factor-I regulation of immune function: a potential therapeutic target in autoimmune diseases?,https://pharmrev.aspetjournals.org/content/62/2/199.short,https://sci-hub.se/https://pharmrev.aspetjournals.org/content/62/2/199.short,Economia
[PDF] Bone substitutes and growth factors as an alternative/complement to autogenous bone for grafting in implant dentistry,http://www3.unisi.it/masterbiomat/2008-2009/dispense/bone%20substitute%20%20-%20growth%20factors%202008.pdf,https://sci-hub.se/http://www3.unisi.it/masterbiomat/2008-2009/dispense/bone%20substitute%20%20-%20growth%20factors%202008.pdf,Economia
Insulin-like growth factor I promotes leiomyoma cell growth in vitro,https://www.sciencedirect.com/science/article/pii/000293789591420X,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/000293789591420X,Economia
"Multi‐centre, randomized clinical trial on the efficacy and safety of recombinant human platelet‐derived growth factor with β‐tricalcium phosphate in human intra …",https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1600-051X.2010.01639.x,https://sci-hub.se/https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1600-051X.2010.01639.x,Economia
Insulin-like growth factor-binding proteins in serum and other biological fluids: regulation and functions,https://academic.oup.com/edrv/article-abstract/18/6/801/2530794,https://sci-hub.se/https://academic.oup.com/edrv/article-abstract/18/6/801/2530794,Economia
"[LIBRO] Growth, shortage, and efficiency: a macrodynamic model of the socialist economy",https://books.google.es/books?hl=es&lr=&id=pDyshmgyI_gC&oi=fnd&pg=PP11&dq=economy+growth+factors&ots=Wh50eiVjju&sig=PJaRom_X3PIURVx4SzX7kyHRbdY,https://sci-hub.se/https://books.google.es/books?hl=es&lr=&id=pDyshmgyI_gC&oi=fnd&pg=PP11&dq=economy+growth+factors&ots=Wh50eiVjju&sig=PJaRom_X3PIURVx4SzX7kyHRbdY,Economia
[HTML] Transforming growth factor-β-induced cell plasticity in liver fibrosis and hepatocarcinogenesis,https://www.frontiersin.org/articles/10.3389/fonc.2018.00357/full,https://sci-hub.se/https://www.frontiersin.org/articles/10.3389/fonc.2018.00357/full,Economia
Extracellular matrix-inspired growth factor delivery systems for skin wound healing,https://www.liebertpub.com/doi/abs/10.1089/wound.2014.0603,https://sci-hub.se/https://www.liebertpub.com/doi/abs/10.1089/wound.2014.0603,Economia
Anti-epidermal growth factor receptor monoclonal antibodies in cancer treatment,https://www.sciencedirect.com/science/article/pii/S030573720900019X,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S030573720900019X,Economia
Essential roles of growth hormone (GH) and insulin-like growth factor-I (IGF-I) in the liver,https://www.jstage.jst.go.jp/article/endocrj/59/11/59_EJ12-0322/_article/-char/ja/,https://sci-hub.se/https://www.jstage.jst.go.jp/article/endocrj/59/11/59_EJ12-0322/_article/-char/ja/,Economia
Cartilage-penetrating nanocarriers improve delivery and efficacy of growth factor treatment of osteoarthritis,https://www.science.org/doi/abs/10.1126/scitranslmed.aat8800,https://sci-hub.se/https://www.science.org/doi/abs/10.1126/scitranslmed.aat8800,Economia
Redistribution in a decentralized economy: Growth and inflation in China under reform,https://www.journals.uchicago.edu/doi/abs/10.1086/262124,https://sci-hub.se/https://www.journals.uchicago.edu/doi/abs/10.1086/262124,Economia
Combined effects of PLGA and vascular endothelial growth factor promote the healing of non-diabetic and diabetic wounds,https://www.sciencedirect.com/science/article/pii/S1549963415001495,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1549963415001495,Economia
Biodegradation of hydrogel carrier incorporating fibroblast growth factor,https://www.liebertpub.com/doi/abs/10.1089/ten.1999.5.127,https://sci-hub.se/https://www.liebertpub.com/doi/abs/10.1089/ten.1999.5.127,Economia
Four-helix bundle growth factors and their receptors: protein-protein interactions,https://www.sciencedirect.com/science/article/pii/0959440X9580016T,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/0959440X9580016T,Economia
Transient exposure to transforming growth factor beta 3 under serum-free conditions enhances the biomechanical and biochemical maturation of tissue-engineered …,https://www.liebertpub.com/doi/abs/10.1089/ten.tea.2007.0222,https://sci-hub.se/https://www.liebertpub.com/doi/abs/10.1089/ten.tea.2007.0222,Economia
Targeting nerve growth factor (NGF) for pain management: what does the future hold for NGF antagonists?,https://link.springer.com/article/10.1007/s40265-014-0208-6,https://sci-hub.se/https://link.springer.com/article/10.1007/s40265-014-0208-6,Economia
Factor shares and savings in endogenous growth,https://www.nber.org/papers/w3851,https://sci-hub.se/https://www.nber.org/papers/w3851,Economia
Vascular endothelial growth factor-B induces myocardium-specific angiogenesis and arteriogenesis via vascular endothelial growth factor receptor-1–and neuropilin …,https://www.ahajournals.org/doi/abs/10.1161/CIRCULATIONAHA.108.816454,https://sci-hub.se/https://www.ahajournals.org/doi/abs/10.1161/CIRCULATIONAHA.108.816454,Economia
Emerging roles for the transforming growth factor-β superfamily in regulating adiposity and energy expenditure,https://academic.oup.com/edrv/article-abstract/32/3/387/2354756,https://sci-hub.se/https://academic.oup.com/edrv/article-abstract/32/3/387/2354756,Economia
… by the controlled release of BMP-2 and VEGF: implantation of electron beam melting-fabricated porous Ti6Al4V scaffolds incorporating growth factor-doped fibrin glue,https://iopscience.iop.org/article/10.1088/1748-6041/10/3/035013/meta,https://sci-hub.se/https://iopscience.iop.org/article/10.1088/1748-6041/10/3/035013/meta,Economia
Assessing the impact of infrastructure on economic growth and global competitiveness,https://www.sciencedirect.com/science/article/pii/S2212567115003226,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S2212567115003226,Economia
[HTML] Fibroblast growth factor-16 is a growth factor for embryonic brown adipocytes,https://www.jbc.org/article/S0021-9258(19)80863-3/abstract,https://sci-hub.se/https://www.jbc.org/article/S0021-9258(19)80863-3/abstract,Economia
Factors associated with recurrence of age-related macular degeneration after anti-vascular endothelial growth factor treatment: a retrospective cohort study,https://www.sciencedirect.com/science/article/pii/S0161642015006685,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0161642015006685,Economia
"Memory enhancement: consolidation, reconsolidation and insulin-like growth factor 2",https://www.sciencedirect.com/science/article/pii/S0166223611002153,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0166223611002153,Economia
Role of serum insulin-like growth factor I in mammalian brain aging,https://www.sciencedirect.com/science/article/pii/S1096637404000413,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1096637404000413,Economia
… to Regeneration of Periodontal Tissues Based on in Situ Tissue Engineering: Effects of Controlled Release of Basic Fibroblast Growth Factor from a Sandwich …,https://www.liebertpub.com/doi/abs/10.1089/107632703762687636,https://sci-hub.se/https://www.liebertpub.com/doi/abs/10.1089/107632703762687636,Economia
Paracrine actions of insulin-like growth factors and IGF binding protein-1 in non-pregnant human endometrium and at the decidual–trophoblast interface,https://www.sciencedirect.com/science/article/pii/S0165037898000187,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0165037898000187,Economia
Effect of fibroblast growth factor-2 on equine mesenchymal stem cell monolayer expansion and chondrogenesis,https://avmajournals.avma.org/view/journals/ajvr/68/9/ajvr.68.9.941.xml,https://sci-hub.se/https://avmajournals.avma.org/view/journals/ajvr/68/9/ajvr.68.9.941.xml,Economia
[HTML] Adipose-derived stromal cells overexpressing vascular endothelial growth factor accelerate mouse excisional wound healing,https://www.sciencedirect.com/science/article/pii/S1525001616306049,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1525001616306049,Economia
… -inducible factor-1 that differentially block hypoxia-inducible factor-1 activity and hypoxia-inducible factor-1α induction in response to hypoxic stress and growth factors,https://aacrjournals.org/cancerres/article-abstract/65/11/4918/518025,https://sci-hub.se/https://aacrjournals.org/cancerres/article-abstract/65/11/4918/518025,Economia
[PDF] The political economy of growth in Ethiopia,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=8b7fefe5973988b54a18ffdea68b07e494ea1cb9,https://sci-hub.se/https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=8b7fefe5973988b54a18ffdea68b07e494ea1cb9,Economia
Guidelines of the National Comprehensive Cancer Network on the use of myeloid growth factors with cancer chemotherapy: a review of the evidence,https://jnccn.org/abstract/journals/jnccn/3/4/article-p557.xml,https://sci-hub.se/https://jnccn.org/abstract/journals/jnccn/3/4/article-p557.xml,Economia
Green total factor productivity growth and its determinants in China's industrial economy,https://www.mdpi.com/278488,https://sci-hub.se/https://www.mdpi.com/278488,Economia
"[HTML] … in androgenic alopecia and hair loss: Wnt pathway, growth-factor, and mesenchymal stem cell signaling impact analysis on cell growth and hair follicle …",https://www.mdpi.com/463664,https://sci-hub.se/https://www.mdpi.com/463664,Economia
Pharmacological application of caffeine inhibits TGF-β-stimulated connective tissue growth factor expression in hepatocytes via PPARγ and SMAD2/3-dependent …,https://www.sciencedirect.com/science/article/pii/S0168827808002432,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0168827808002432,Economia
"Pharmacokinetic rationale for dosing every 2 weeks versus 4 weeks with intravitreal ranibizumab, bevacizumab, and aflibercept (vascular endothelial growth factor …",https://journals.lww.com/retinajournal/Fulltext/2012/03000/PHARMACOKINETIC_RATIONALE_FOR_DOSING_EVERY_2_WEEKS.4.aspx,https://sci-hub.se/https://journals.lww.com/retinajournal/Fulltext/2012/03000/PHARMACOKINETIC_RATIONALE_FOR_DOSING_EVERY_2_WEEKS.4.aspx,Economia
Agglomeration economy and the growth of green total-factor productivity in Chinese Industry,https://www.sciencedirect.com/science/article/pii/S0038012120308405,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0038012120308405,Economia
… cytokines interleukin 1β and tumor necrosis factor α inhibit growth hormone stimulation of insulin-like growth factor I synthesis and growth hormone receptor mRNA …,https://academic.oup.com/ejendo/article-abstract/135/6/729/6755181,https://sci-hub.se/https://academic.oup.com/ejendo/article-abstract/135/6/729/6755181,Economia
"Localized delivery of growth factors for periodontal tissue regeneration: role, strategies, and perspectives",https://onlinelibrary.wiley.com/doi/abs/10.1002/med.20144,https://sci-hub.se/https://onlinelibrary.wiley.com/doi/abs/10.1002/med.20144,Economia
[PDF] Cost effectiveness of adjuvant trastuzumab in human epidermal growth factor receptor 2–positive breast cancer,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=87545bc38aa7f09859eb64723e8a6ce8b8117970,https://sci-hub.se/https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=87545bc38aa7f09859eb64723e8a6ce8b8117970,Economia
Insulin-like growth factors: the ovarian connection,https://academic.oup.com/humrep/article-abstract/6/9/1213/616055,https://sci-hub.se/https://academic.oup.com/humrep/article-abstract/6/9/1213/616055,Economia
Growth factors as mediators of exercise actions on the brain,https://link.springer.com/article/10.1007/s12017-008-8026-1,https://sci-hub.se/https://link.springer.com/article/10.1007/s12017-008-8026-1,Economia
Administration of human recombinant insulin-like growth factor-I in critically ill patients,https://journals.lww.com/ccmjournal/Fulltext/1997/08000/Critical_illness_is_associated_with_low.23.aspx,https://sci-hub.se/https://journals.lww.com/ccmjournal/Fulltext/1997/08000/Critical_illness_is_associated_with_low.23.aspx,Economia
Growth of the smallest: Determinants of small firm growth during strong macroeconomic fluctuations,https://journals.sagepub.com/doi/pdf/10.1177/0266242600191002,https://sci-hub.se/https://journals.sagepub.com/doi/pdf/10.1177/0266242600191002,Economia
[HTML] Erythropoietin induces bone marrow and plasma fibroblast growth factor 23 during acute kidney injury,https://www.sciencedirect.com/science/article/pii/S0085253817308542,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0085253817308542,Economia
The implications of increasing globalization and regionalism for the economic growth of small island states,https://www.sciencedirect.com/science/article/pii/S0305750X03002171,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0305750X03002171,Economia
[HTML] Nerve growth factor improves functional recovery by inhibiting endoplasmic reticulum stress-induced neuronal apoptosis in rats with spinal cord injury,https://translational-medicine.biomedcentral.com/articles/10.1186/1479-5876-12-130,https://sci-hub.se/https://translational-medicine.biomedcentral.com/articles/10.1186/1479-5876-12-130,Economia
"[HTML] Entrepreneurship, institutional economics, and economic growth: an ecosystem perspective",https://link.springer.com/article/10.1007/s11187-018-0013-9,https://sci-hub.se/https://link.springer.com/article/10.1007/s11187-018-0013-9,Economia
[HTML] Hepatocyte growth factor gene therapy retards the progression of chronic obstructive nephropathy,https://www.sciencedirect.com/science/article/pii/S0085253815486661,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0085253815486661,Economia
… Antivascular Effects of Monoclonal Antibodies to Vascular Endothelial Growth Factor: Insights from ImagingVascular Endothelial Growth Factor: Insights from Imaging,https://aacrjournals.org/clincancerres/article-abstract/15/21/6674/74948,https://sci-hub.se/https://aacrjournals.org/clincancerres/article-abstract/15/21/6674/74948,Economia
Collagen-low molecular weight hyaluronic acid semi-interpenetrating network loaded with gelatin microspheres for cell and growth factor delivery for nucleus …,https://www.sciencedirect.com/science/article/pii/S174270611500166X,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S174270611500166X,Economia
Anti‐vascular endothelial growth factor for macular oedema secondary to central retinal vein occlusion,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD007325.pub3/abstract,https://sci-hub.se/https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD007325.pub3/abstract,Economia
Innovations in gene and growth factor delivery systems for diabetic wound healing,https://onlinelibrary.wiley.com/doi/abs/10.1002/term.2443,https://sci-hub.se/https://onlinelibrary.wiley.com/doi/abs/10.1002/term.2443,Economia
Treatment of patients with neurotrophic keratitis stages 2 and 3 with plasma rich in growth factors (PRGF-Endoret) eye-drops,https://link.springer.com/article/10.1007/s10792-017-0582-7,https://sci-hub.se/https://link.springer.com/article/10.1007/s10792-017-0582-7,Economia
A circular economy model of economic growth,https://www.sciencedirect.com/science/article/pii/S1364815215300050,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1364815215300050,Economia
Single-agent gefitinib with concurrent radiotherapy for locally advanced non-small cell lung cancer harboring mutations of the epidermal growth factor receptor,https://www.sciencedirect.com/science/article/pii/S0169500210004241,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0169500210004241,Economia
Safety of a non-viral plasmid-encoding dual isoforms of hepatocyte growth factor in critical limb ischemia patients: a phase I study,https://www.nature.com/articles/gt201121,https://sci-hub.se/https://www.nature.com/articles/gt201121,Economia
'Green'productivity growth in China's industrial economy,https://www.sciencedirect.com/science/article/pii/S0140988314000760,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0140988314000760,Economia
Acceleration of wound healing by multiple growth factors and cytokines secreted from multipotential stromal cells/mesenchymal stem cells,https://www.liebertpub.com/doi/abs/10.1089/wound.2011.0296,https://sci-hub.se/https://www.liebertpub.com/doi/abs/10.1089/wound.2011.0296,Economia
Observational study in adult hypopituitary patients with untreated growth hormone deficiency (ODA study). Socio-economic impact and health status,https://academic.oup.com/ejendo/article-abstract/141/5/481/6755314,https://sci-hub.se/https://academic.oup.com/ejendo/article-abstract/141/5/481/6755314,Economia
Regulatory T Cells in the Control of Autoimmunity: the Essential Role of  Transforming Growth Factor β and Interleukin 4 in the Prevention of Autoimmune Thyroiditis in Rats by Peripheral CD4+ …,https://rupress.org/jem/article-abstract/189/2/279/7861,https://sci-hub.se/https://rupress.org/jem/article-abstract/189/2/279/7861,Economia
Localization of vascular endothelial growth factor (VEGF) and its receptors VEGFR-1 and VEGFR-2 in bovine placentomes from implantation until term,https://www.sciencedirect.com/science/article/pii/S0143400405002559,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0143400405002559,Economia
Growth and amelogenin‐like factors in periodontal wound healing. A systematic review,https://aap.onlinelibrary.wiley.com/doi/abs/10.1902/annals.2003.8.1.193,https://sci-hub.se/https://aap.onlinelibrary.wiley.com/doi/abs/10.1902/annals.2003.8.1.193,Economia
[HTML] Association of transforming growth factor-beta (TGF-β) T869C (Leu 10Pro) gene polymorphisms with type 2 diabetic nephropathy in Chinese,https://www.sciencedirect.com/science/article/pii/S008525381549074X,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S008525381549074X,Economia
The role of education in economic growth in East Asia: A survey,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1467-8411.2009.01220.x,https://sci-hub.se/https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1467-8411.2009.01220.x,Economia
Adenoviral-mediated gene transfer of insulin-like growth factor 1 enhances wound healing and induces angiogenesis,https://www.sciencedirect.com/science/article/pii/S0022480414001929,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0022480414001929,Economia
Synergistic action of protease-modulating matrix and autologous growth factors in healing of diabetic foot ulcers. A prospective randomized trial,https://www.sciencedirect.com/science/article/pii/S1056872707000335,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1056872707000335,Economia
[HTML] Scaffolds for growth factor delivery as applied to bone tissue engineering,https://www.hindawi.com/journals/ijps/2012/174942/,https://sci-hub.se/https://www.hindawi.com/journals/ijps/2012/174942/,Economia
Binding of zinc finger protein ZPR1 to the epidermal growth factor receptor,https://www.science.org/doi/abs/10.1126/science.272.5269.1797,https://sci-hub.se/https://www.science.org/doi/abs/10.1126/science.272.5269.1797,Economia
On relative wealth effects and the optimality of growth,https://www.sciencedirect.com/science/article/pii/S0165176596009408,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0165176596009408,Economia
… phosphorylation of epidermal growth factor receptor via p38/extracellular signal-regulated kinase: NF-κB-independent survival pathways in tumor necrosis factor …,https://journals.asm.org/doi/abs/10.1128/MCB.00375-09,https://sci-hub.se/https://journals.asm.org/doi/abs/10.1128/MCB.00375-09,Economia
[PDF] Growth hormone therapy in patients with cirrhosis: a pilot study of efficacy and safety,https://www.academia.edu/download/82310710/gast.1997.v113.pm935286420220318-15678-1emft63.pdf,https://sci-hub.se/https://www.academia.edu/download/82310710/gast.1997.v113.pm935286420220318-15678-1emft63.pdf,Economia
"Insulin-like growth factor-I treatment of growth disorders, diabetes mellitus and insulin resistance",https://www.sciencedirect.com/science/article/pii/S1043276005000755,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1043276005000755,Economia
Anti‐vascular endothelial growth factor for macular oedema secondary to branch retinal vein occlusion,https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009510.pub2/abstract,https://sci-hub.se/https://www.cochranelibrary.com/cdsr/doi/10.1002/14651858.CD009510.pub2/abstract,Economia
Testing clinical therapeutic angiogenesis using basic fibroblast growth factor (FGF‐2),https://bpspubs.onlinelibrary.wiley.com/doi/abs/10.1038/sj.bjp.0705493,https://sci-hub.se/https://bpspubs.onlinelibrary.wiley.com/doi/abs/10.1038/sj.bjp.0705493,Economia
… of endothelial microRNA-200b supports cutaneous wound angiogenesis by desilencing GATA binding protein 2 and vascular endothelial growth factor receptor 2,https://www.ahajournals.org/doi/abs/10.1161/atvbaha.112.248583,https://sci-hub.se/https://www.ahajournals.org/doi/abs/10.1161/atvbaha.112.248583,Economia
[HTML] Real-world outcomes in patients with neovascular age-related macular degeneration treated with intravitreal vascular endothelial growth factor inhibitors,https://www.sciencedirect.com/science/article/pii/S1350946217301052,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S1350946217301052,Economia
Platelet-derived growth factor mediates survival of leukemic large granular lymphocytes via an autocrine regulatory pathway,https://ashpublications.org/blood/article-abstract/115/1/51/26657,https://sci-hub.se/https://ashpublications.org/blood/article-abstract/115/1/51/26657,Economia
"Growth, development and tourism in a small economy: Evidence from Aruba",https://onlinelibrary.wiley.com/doi/abs/10.1002/jtr.441,https://sci-hub.se/https://onlinelibrary.wiley.com/doi/abs/10.1002/jtr.441,Economia
Engineered delivery strategies for enhanced control of growth factor activities in wound healing,https://www.sciencedirect.com/science/article/pii/S0169409X18301339,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0169409X18301339,Economia
Dual economy models: A primer for growth economists,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1467-9957.2005.00454.x,https://sci-hub.se/https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1467-9957.2005.00454.x,Economia
Clinical guideline on topical growth factors for skin wounds,https://academic.oup.com/burnstrauma/article-abstract/doi/10.1093/burnst/tkaa035/5912276,https://sci-hub.se/https://academic.oup.com/burnstrauma/article-abstract/doi/10.1093/burnst/tkaa035/5912276,Economia
The relationship between career growth and organizational commitment,https://www.sciencedirect.com/science/article/pii/S0001879110000850,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0001879110000850,Economia
Fibrin scaffold as an effective vehicle for the delivery of acidic fibroblast growth factor (FGF-1),https://journals.sagepub.com/doi/pdf/10.1177/088532820001400303,https://sci-hub.se/https://journals.sagepub.com/doi/pdf/10.1177/088532820001400303,Economia
Production of tilapia insulin-like growth factor-2 in high cell density cultures of recombinant Escherichia coli,https://www.sciencedirect.com/science/article/pii/S0168165603002669,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0168165603002669,Economia
[PDF] Demographic transition: implications for growth,https://library.oapen.org/bitstream/handle/20.500.12657/33798/458871.pdf?seq#page=54,https://sci-hub.se/https://library.oapen.org/bitstream/handle/20.500.12657/33798/458871.pdf?seq#page=54,Economia
[LIBRO] Innovation and growth in the global economy,https://books.google.es/books?hl=es&lr=&id=4ikgmM2vLJ0C&oi=fnd&pg=PR11&dq=economy+growth+factors&ots=tugGSt2FcF&sig=X3BcCRa9NMXHdIuPqTGAj1UFS_Y,https://sci-hub.se/https://books.google.es/books?hl=es&lr=&id=4ikgmM2vLJ0C&oi=fnd&pg=PR11&dq=economy+growth+factors&ots=tugGSt2FcF&sig=X3BcCRa9NMXHdIuPqTGAj1UFS_Y,Economia
"Human periodontal fibroblast response to enamel matrix derivative, amelogenin, and platelet‐derived growth factor‐BB",https://aap.onlinelibrary.wiley.com/doi/abs/10.1902/jop.2006.050147,https://sci-hub.se/https://aap.onlinelibrary.wiley.com/doi/abs/10.1902/jop.2006.050147,Economia
The growth of research on protein phosphorylation,https://www.cell.com/trends/biochemical-sciences/issue?pii=S0968-0004(00)X0102-8,https://sci-hub.se/https://www.cell.com/trends/biochemical-sciences/issue?pii=S0968-0004(00)X0102-8,Economia
[LIBRO] Economic growth in Europe since 1945,https://books.google.es/books?hl=es&lr=&id=wiTtnUn5qGsC&oi=fnd&pg=PR12&dq=economy+growth+factors&ots=sceOeLoUf6&sig=mECfCXE73C5xnItaFg74xsV-Qyw,https://sci-hub.se/https://books.google.es/books?hl=es&lr=&id=wiTtnUn5qGsC&oi=fnd&pg=PR12&dq=economy+growth+factors&ots=sceOeLoUf6&sig=mECfCXE73C5xnItaFg74xsV-Qyw,Economia
Recombinant human platelet-derived growth factor-BB and beta-tricalcium phosphate (rhPDGF-BB/β-TCP): an alternative to autogenous bone graft,https://journals.lww.com/jbjsjournal/Fulltext/2013/07030/Recombinant_Human_Platelet_Derived_Growth.5.aspx,https://sci-hub.se/https://journals.lww.com/jbjsjournal/Fulltext/2013/07030/Recombinant_Human_Platelet_Derived_Growth.5.aspx,Economia
Sources of growth in the Indian economy,https://www.nber.org/papers/w12901,https://sci-hub.se/https://www.nber.org/papers/w12901,Economia
Using growth factor arrays and micropatterned co-cultures to induce hepatic differentiation of embryonic stem cells,https://www.sciencedirect.com/science/article/pii/S0142961210010884,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0142961210010884,Economia
Reduction in levels of plasma vascular endothelial growth factor-A and improvement in hydrocele patients by targeting endosymbiotic Wolbachia sp. in Wuchereria …,http://dspace.knust.edu.gh/handle/123456789/14965,https://sci-hub.se/http://dspace.knust.edu.gh/handle/123456789/14965,Economia
Viral expression of insulin-like growth factor-I isoforms promotes different responses in skeletal muscle,https://journals.physiology.org/doi/abs/10.1152/japplphysiol.01405.2005,https://sci-hub.se/https://journals.physiology.org/doi/abs/10.1152/japplphysiol.01405.2005,Economia
Tumour-derived fibroblast growth factor-2 exerts lymphangiogenic effects through Akt/mTOR/p70S6kinase pathway in rat lymphatic endothelial cells,https://www.sciencedirect.com/science/article/pii/S0959804907003528,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0959804907003528,Economia
Intravitreal anti-vascular endothelial growth factor for choroidal neovascularization secondary to pathologic myopia: systematic review and meta-analysis,https://journals.lww.com/retinajournal/Fulltext/2013/07000/INTRAVITREAL_ANTI_VASCULAR_ENDOTHELIAL_GROWTH.11.aspx,https://sci-hub.se/https://journals.lww.com/retinajournal/Fulltext/2013/07000/INTRAVITREAL_ANTI_VASCULAR_ENDOTHELIAL_GROWTH.11.aspx,Economia
Systemic administration of naked plasmid encoding hepatocyte growth factor ameliorates chronic renal fibrosis in mice,https://www.nature.com/articles/3301545,https://sci-hub.se/https://www.nature.com/articles/3301545,Economia
Effect of training on the response of plasma vascular endothelial growth factor to exercise in patients with peripheral arterial disease,https://portlandpress.com/clinsci/article-abstract/111/6/401/68128,https://sci-hub.se/https://portlandpress.com/clinsci/article-abstract/111/6/401/68128,Economia
Placental growth factor regulates cardiac inflammation through the tissue inhibitor of metalloproteinases-3/tumor necrosis factor-α–converting enzyme axis: Crucial …,https://www.ahajournals.org/doi/abs/10.1161/circulationaha.111.050500,https://sci-hub.se/https://www.ahajournals.org/doi/abs/10.1161/circulationaha.111.050500,Economia
[HTML] The effect of control-released basic fibroblast growth factor in wound healing: histological analyses and clinical application,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4174161/,https://sci-hub.se/https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4174161/,Economia
[HTML] A calcium-dependent 35-kilodalton substrate for epidermal growth factor receptor/kinase isolated from normal tissue.,https://www.sciencedirect.com/science/article/pii/S0021925818670887,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0021925818670887,Economia
Insulin-like growth factor-I as an amplifier of follicle-stimulating hormone action: studies on mechanism (s) and site (s) of action in cultured rat granulosa cells,https://academic.oup.com/endo/article-abstract/122/4/1583/2531040,https://sci-hub.se/https://academic.oup.com/endo/article-abstract/122/4/1583/2531040,Economia
Role of services in regional economy growth,https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1468-2257.2007.00377.x,https://sci-hub.se/https://onlinelibrary.wiley.com/doi/abs/10.1111/j.1468-2257.2007.00377.x,Economia
Transforming growth factor-β-induced plasticity causes a migratory stemness phenotype in hepatocellular carcinoma,https://www.sciencedirect.com/science/article/pii/S0304383517300794,https://sci-hub.se/https://www.sciencedirect.com/science/article/pii/S0304383517300794,Economia
[PDF] Determinants of total factor productivity growth in Malaysia,https://www.researchgate.net/profile/Idris-Jajri/publication/228428519_Determinants_of_total_factor_productivity_growth_in_Malaysia/links/004635327c33d0ef70000000/Determinants-of-total-factor-productivity-growth-in-Malaysia.pdf,https://sci-hub.se/https://www.researchgate.net/profile/Idris-Jajri/publication/228428519_Determinants_of_total_factor_productivity_growth_in_Malaysia/links/004635327c33d0ef70000000/Determinants-of-total-factor-productivity-growth-in-Malaysia.pdf,Economia
Nerve growth factor expression and release in allergic inflammatory disease of the upper airways,https://www.atsjournals.org/doi/abs/10.1164/ajrccm.161.5.9908028,https://sci-hub.se/https://www.atsjournals.org/doi/abs/10.1164/ajrccm.161.5.9908028,Economia
Growth and welfare in a small open economy,https://www.nber.org/papers/w2970,https://sci-hub.se/https://www.nber.org/papers/w2970,Economia
